registry	year	sex	age_range	population	total_population
84000119	1993	2	45-49	121405	1740979
84000119	1993	2	50-54	98521	1740979
84000119	1993	2	55-59	82964	1740979
84000119	1993	2	60-64	81875	1740979
84000119	1993	2	65-69	88203	1740979
84000119	1993	2	70-74	83197	1740979
84000119	1993	2	75-79	67272	1740979
84000119	1993	2	80-84	48995	1740979
84000119	1993	2	85	47672	1740979
84000119	1994	2	0-4	101130	1692768
84000119	1994	2	5-9	84553	1692768
84000119	1994	2	10-14	80892	1692768
84000119	1994	2	15-19	72191	1692768
84000119	1994	2	20-24	91603	1692768
84000119	1994	2	25-29	126184	1692768
84000119	1994	2	30-34	152166	1692768
84000119	1994	2	35-39	144799	1692768
84000119	1994	2	40-44	130743	1692768
84000119	1994	2	45-49	121603	1692768
84000119	1994	2	50-54	98547	1692768
84000119	1994	2	55-59	82050	1692768
84000119	1994	2	60-64	77256	1692768
84000119	1994	2	65-69	83630	1692768
84000119	1994	2	70-74	82363	1692768
84000119	1994	2	75-79	66176	1692768
84000119	1994	2	80-84	49086	1692768
84000119	1994	2	85	47796	1692768
84000119	1995	2	0-4	96051	1652247
84000119	1995	2	5-9	84765	1652247
84000119	1995	2	10-14	80530	1652247
84000119	1995	2	15-19	72181	1652247
84000119	1995	2	20-24	83354	1652247
84000119	1995	2	25-29	119923	1652247
84000119	1995	2	30-34	144447	1652247
84000119	1995	2	35-39	141282	1652247
84000119	1995	2	40-44	128567	1652247
84000119	1995	2	45-49	121584	1652247
84000119	1995	2	50-54	98984	1652247
84000119	1995	2	55-59	80459	1652247
84000119	1995	2	60-64	74203	1652247
84000119	1995	2	65-69	80102	1652247
84000119	1995	2	70-74	81786	1652247
84000119	1995	2	75-79	66225	1652247
84000119	1995	2	80-84	49525	1652247
84000119	1995	2	85	48279	1652247
84000119	1996	2	0-4	90042	1622597
84000119	1996	2	5-9	87013	1622597
84000119	1996	2	10-14	81178	1622597
84000119	1996	2	15-19	73319	1622597
84000119	1996	2	20-24	76827	1622597
84000119	1996	2	25-29	115610	1622597
84000119	1996	2	30-34	136132	1622597
84000119	1996	2	35-39	138729	1622597
84000119	1996	2	40-44	127538	1622597
84000119	1996	2	45-49	124008	1622597
84000119	1996	2	50-54	98590	1622597
84000119	1996	2	55-59	80497	1622597
84000119	1996	2	60-64	71457	1622597
84000119	1996	2	65-69	77293	1622597
84000119	1996	2	70-74	79226	1622597
84000119	1996	2	75-79	67065	1622597
84000119	1996	2	80-84	49619	1622597
84000119	1996	2	85	48454	1622597
84000119	1997	2	0-4	83731	1601243
84000119	1997	2	5-9	86587	1601243
84000119	1997	2	10-14	80231	1601243
84000119	1997	2	15-19	74476	1601243
84000119	1997	2	20-24	75276	1601243
84000119	1997	2	25-29	111227	1601243
84000119	1997	2	30-34	129068	1601243
84000119	1997	2	35-39	136930	1601243
84000119	1997	2	40-44	128272	1601243
84000119	1997	2	45-49	119884	1601243
84000119	1997	2	50-54	107330	1601243
84000119	1997	2	55-59	82039	1601243
84000119	1997	2	60-64	70634	1601243
84000119	1997	2	65-69	73468	1601243
84000119	1997	2	70-74	76031	1601243
84000119	1997	2	75-79	67891	1601243
84000119	1997	2	80-84	49403	1601243
84000119	1997	2	85	48765	1601243
84000119	1998	2	0-4	78522	1584337
84000119	1998	2	5-9	85517	1584337
84000119	1998	2	10-14	79696	1584337
84000119	1998	2	15-19	75944	1584337
84000119	1998	2	20-24	75902	1584337
84000119	1998	2	25-29	106828	1584337
84000119	1998	2	30-34	122818	1584337
84000119	1998	2	35-39	134791	1584337
84000119	1998	2	40-44	129164	1584337
84000119	1998	2	45-49	120221	1584337
84000119	1998	2	50-54	109394	1584337
84000119	1998	2	55-59	86305	1584337
84000119	1998	2	60-64	71542	1584337
84000119	1998	2	65-69	69831	1584337
84000119	1998	2	70-74	73147	1584337
84000119	1998	2	75-79	67307	1584337
84000119	1998	2	80-84	48655	1584337
84000119	1998	2	85	48753	1584337
84000119	1999	2	0-4	74140	1575203
84000119	1999	2	5-9	83806	1575203
84000119	1999	2	10-14	80480	1575203
84000119	1999	2	15-19	76937	1575203
84000119	1999	2	20-24	78105	1575203
84000119	1999	2	25-29	101781	1575203
84000119	1999	2	30-34	117427	1575203
84000119	1999	2	35-39	131741	1575203
84000119	1999	2	40-44	129064	1575203
84000119	1999	2	45-49	121461	1575203
84000119	1999	2	50-54	112732	1575203
84000119	1999	2	55-59	88787	1575203
84000119	1999	2	60-64	72643	1575203
84000119	1999	2	65-69	67347	1575203
84000119	1999	2	70-74	71496	1575203
84000119	1999	2	75-79	68205	1575203
84000119	1999	2	80-84	49190	1575203
84000119	1999	2	85	49861	1575203
84000119	2000	2	0-4	70819	1559205
84000119	2000	2	5-9	79856	1559205
84000119	2000	2	10-14	81206	1559205
84000119	2000	2	15-19	77241	1559205
84000119	2000	2	20-24	80612	1559205
84000119	2000	2	25-29	96761	1559205
84000119	2000	2	30-34	113042	1559205
84000119	2000	2	35-39	126416	1559205
84000119	2000	2	40-44	127964	1559205
84000119	2000	2	45-49	122119	1559205
84000119	2000	2	50-54	115520	1559205
84000119	2000	2	55-59	90879	1559205
84000119	2000	2	60-64	72564	1559205
84000119	2000	2	65-69	66023	1559205
84000119	2000	2	70-74	69577	1559205
84000119	2000	2	75-79	68546	1559205
84000119	2000	2	80-84	49532	1559205
84000119	2000	2	85	50528	1559205
84000119	2001	2	0-4	69575	1551306
84000119	2001	2	5-9	76083	1551306
84000119	2001	2	10-14	82272	1551306
84000119	2001	2	15-19	75996	1551306
84000119	2001	2	20-24	85233	1551306
84000119	2001	2	25-29	93304	1551306
84000119	2001	2	30-34	112183	1551306
84000119	2001	2	35-39	121871	1551306
84000119	2001	2	40-44	126849	1551306
84000119	2001	2	45-49	122814	1551306
84000119	2001	2	50-54	117887	1551306
84000119	2001	2	55-59	93046	1551306
84000119	2001	2	60-64	73366	1551306
84000119	2001	2	65-69	64827	1551306
84000119	2001	2	70-74	67214	1551306
84000119	2001	2	75-79	67297	1551306
84000119	2001	2	80-84	50760	1551306
84000119	2001	2	85	50729	1551306
84000119	2002	2	0-4	68521	1541496
84000119	2002	2	5-9	72155	1541496
84000119	2002	2	10-14	82388	1541496
84000119	2002	2	15-19	76529	1541496
84000119	2002	2	20-24	87053	1541496
84000119	2002	2	25-29	92464	1541496
84000119	2002	2	30-34	109741	1541496
84000119	2002	2	35-39	117169	1541496
84000119	2002	2	40-44	125516	1541496
84000119	2002	2	45-49	123183	1541496
84000119	2002	2	50-54	115018	1541496
84000119	2002	2	55-59	99477	1541496
84000119	2002	2	60-64	74800	1541496
84000119	2002	2	65-69	64383	1541496
84000119	2002	2	70-74	64754	1541496
84000119	2002	2	75-79	65908	1541496
84000119	2002	2	80-84	51700	1541496
84000119	2002	2	85	50737	1541496
84000119	2003	2	0-4	67945	1529934
84000119	2003	2	5-9	68797	1529934
84000119	2003	2	10-14	81139	1529934
84000119	2003	2	15-19	77183	1529934
84000119	2003	2	20-24	88205	1529934
84000119	2003	2	25-29	93367	1529934
84000119	2003	2	30-34	105831	1529934
84000119	2003	2	35-39	112127	1529934
84000119	2003	2	40-44	123873	1529934
84000119	2003	2	45-49	123206	1529934
84000119	2003	2	50-54	114288	1529934
84000119	2003	2	55-59	101292	1529934
84000119	2003	2	60-64	78034	1529934
84000119	2003	2	65-69	64474	1529934
84000119	2003	2	70-74	62318	1529934
84000119	2003	2	75-79	64300	1529934
84000119	2003	2	80-84	52382	1529934
84000119	2003	2	85	51173	1529934
84000119	2004	2	0-4	67332	1514260
84000119	2004	2	5-9	65837	1514260
84000119	2004	2	10-14	79071	1514260
84000119	2004	2	15-19	78036	1514260
84000119	2004	2	20-24	88015	1514260
84000119	2004	2	25-29	95600	1514260
84000119	2004	2	30-34	100413	1514260
84000119	2004	2	35-39	108124	1514260
84000119	2004	2	40-44	122175	1514260
84000119	2004	2	45-49	121669	1514260
84000119	2004	2	50-54	114432	1514260
84000119	2004	2	55-59	103761	1514260
84000119	2004	2	60-64	79425	1514260
84000119	2004	2	65-69	64456	1514260
84000119	2004	2	70-74	60363	1514260
84000119	2004	2	75-79	61497	1514260
84000119	2004	2	80-84	53012	1514260
84000119	2004	2	85	51042	1514260
84000119	2005	2	0-4	66177	1493626
84000119	2005	2	5-9	62565	1493626
84000119	2005	2	10-14	75402	1493626
84000119	2005	2	15-19	78877	1493626
84000119	2005	2	20-24	87099	1493626
84000119	2005	2	25-29	97913	1493626
84000119	2005	2	30-34	93252	1493626
84000119	2005	2	35-39	106157	1493626
84000119	2005	2	40-44	118431	1493626
84000119	2005	2	45-49	119840	1493626
84000119	2005	2	50-54	114498	1493626
84000119	2005	2	55-59	105949	1493626
84000119	2005	2	60-64	80810	1493626
84000119	2005	2	65-69	64128	1493626
84000119	2005	2	70-74	58450	1493626
84000119	2005	2	75-79	58990	1493626
84000119	2005	2	80-84	52932	1493626
84000119	2005	2	85	52156	1493626
84000119	2006	2	0-4	63933	1469671
84000119	2006	2	5-9	60588	1469671
84000119	2006	2	10-14	71659	1469671
84000119	2006	2	15-19	79256	1469671
84000119	2006	2	20-24	86116	1469671
84000119	2006	2	25-29	100720	1469671
84000119	2006	2	30-34	87642	1469671
84000119	2006	2	35-39	104319	1469671
84000119	2006	2	40-44	112892	1469671
84000119	2006	2	45-49	118182	1469671
84000119	2006	2	50-54	114516	1469671
84000119	2006	2	55-59	107433	1469671
84000119	2006	2	60-64	82201	1469671
84000119	2006	2	65-69	63626	1469671
84000119	2006	2	70-74	56516	1469671
84000119	2006	2	75-79	56015	1469671
84000119	2006	2	80-84	51298	1469671
84000119	2006	2	85	52759	1469671
84000119	2007	2	0-4	62387	1449383
84000119	2007	2	5-9	58452	1449383
84000119	2007	2	10-14	67969	1449383
84000119	2007	2	15-19	78618	1449383
84000119	2007	2	20-24	87253	1449383
84000119	2007	2	25-29	100197	1449383
84000119	2007	2	30-34	85123	1449383
84000119	2007	2	35-39	100643	1449383
84000119	2007	2	40-44	107305	1449383
84000119	2007	2	45-49	115832	1449383
84000119	2007	2	50-54	114424	1449383
84000119	2007	2	55-59	104464	1449383
84000119	2007	2	60-64	88047	1449383
84000119	2007	2	65-69	64893	1449383
84000119	2007	2	70-74	55902	1449383
84000119	2007	2	75-79	53792	1449383
84000119	2007	2	80-84	50281	1449383
84000119	2007	2	85	53801	1449383
84000119	2008	2	0-4	61259	1435420
84000119	2008	2	5-9	57780	1435420
84000119	2008	2	10-14	65055	1435420
84000119	2008	2	15-19	77204	1435420
84000119	2008	2	20-24	88213	1435420
84000119	2008	2	25-29	100378	1435420
84000119	2008	2	30-34	84719	1435420
84000119	2008	2	35-39	96590	1435420
84000119	2008	2	40-44	102099	1435420
84000119	2008	2	45-49	113938	1435420
84000119	2008	2	50-54	114628	1435420
84000119	2008	2	55-59	104265	1435420
84000119	2008	2	60-64	89939	1435420
84000119	2008	2	65-69	68032	1435420
84000119	2008	2	70-74	55971	1435420
84000119	2008	2	75-79	51595	1435420
84000119	2008	2	80-84	49082	1435420
84000119	2008	2	85	54673	1435420
84000119	2009	2	0-4	59282	1424248
84000119	2009	2	5-9	57604	1424248
84000119	2009	2	10-14	63060	1424248
84000119	2009	2	15-19	75250	1424248
84000119	2009	2	20-24	89506	1424248
84000119	2009	2	25-29	99112	1424248
84000119	2009	2	30-34	86186	1424248
84000119	2009	2	35-39	91945	1424248
84000119	2009	2	40-44	98312	1424248
84000119	2009	2	45-49	112510	1424248
84000119	2009	2	50-54	113612	1424248
84000119	2009	2	55-59	105106	1424248
84000119	2009	2	60-64	93048	1424248
84000119	2009	2	65-69	70038	1424248
84000119	2009	2	70-74	56432	1424248
84000119	2009	2	75-79	50227	1424248
84000119	2009	2	80-84	47229	1424248
84000119	2009	2	85	55789	1424248
84000119	2010	2	0-4	57870	1414043
84000119	2010	2	5-9	57470	1414043
84000119	2010	2	10-14	61368	1414043
84000119	2010	2	15-19	72128	1414043
84000119	2010	2	20-24	90216	1414043
84000119	2010	2	25-29	98487	1414043
84000119	2010	2	30-34	87666	1414043
84000119	2010	2	35-39	86531	1414043
84000119	2010	2	40-44	97087	1414043
84000119	2010	2	45-49	109546	1414043
84000119	2010	2	50-54	112837	1414043
84000119	2010	2	55-59	106599	1414043
84000119	2010	2	60-64	95787	1414043
84000119	2010	2	65-69	72376	1414043
84000119	2010	2	70-74	56670	1414043
84000119	2010	2	75-79	48872	1414043
84000119	2010	2	80-84	45550	1414043
84000119	2010	2	85	56983	1414043
84000119	2011	2	0-4	57890	1409783
84000119	2011	2	5-9	57053	1409783
84000119	2011	2	10-14	59994	1409783
84000119	2011	2	15-19	68715	1409783
84000119	2011	2	20-24	90612	1409783
84000119	2011	2	25-29	100162	1409783
84000119	2011	2	30-34	89746	1409783
84000119	2011	2	35-39	82905	1409783
84000119	2011	2	40-44	96767	1409783
84000119	2011	2	45-49	105266	1409783
84000119	2011	2	50-54	112257	1409783
84000119	2011	2	55-59	107620	1409783
84000119	2011	2	60-64	98313	1409783
84000119	2011	2	65-69	74593	1409783
84000119	2011	2	70-74	57656	1409783
84000119	2011	2	75-79	48444	1409783
84000119	2011	2	80-84	44127	1409783
84000119	2011	2	85	57663	1409783
84000119	2012	2	0-4	57659	1405674
84000119	2012	2	5-9	56843	1405674
84000119	2012	2	10-14	58704	1405674
84000119	2012	2	15-19	66810	1405674
84000119	2012	2	20-24	89104	1405674
84000119	2012	2	25-29	101913	1405674
84000119	2012	2	30-34	92304	1405674
84000119	2012	2	35-39	81804	1405674
84000119	2012	2	40-44	95033	1405674
84000119	2012	2	45-49	101773	1405674
84000119	2012	2	50-54	111199	1405674
84000119	2012	2	55-59	108676	1405674
84000119	2012	2	60-64	96444	1405674
84000119	2012	2	65-69	80155	1405674
84000119	2012	2	70-74	58965	1405674
84000119	2012	2	75-79	48299	1405674
84000119	2012	2	80-84	42546	1405674
84000119	2012	2	85	57443	1405674
84000102	1973	1	0-4	42321	387577
84000102	1973	1	5-9	44808	387577
84000102	1973	1	10-14	44930	387577
84000102	1973	1	15-19	38052	387577
84000102	1973	1	20-24	32554	387577
84000102	1973	1	25-29	31172	387577
84000102	1973	1	30-34	27278	387577
84000102	1973	1	35-39	24292	387577
84000102	1973	1	40-44	22519	387577
84000102	1973	1	45-49	19687	387577
84000102	1973	1	50-54	16996	387577
84000102	1973	1	55-59	13767	387577
84000102	1973	1	60-64	11008	387577
84000102	1973	1	65-69	7623	387577
84000102	1973	1	70-74	5071	387577
84000102	1973	1	75-79	2901	387577
84000102	1973	1	80-84	1521	387577
84000102	1973	1	85	1077	387577
84000102	1974	1	0-4	41986	396047
84000102	1974	1	5-9	44074	396047
84000102	1974	1	10-14	45249	396047
84000102	1974	1	15-19	39764	396047
84000102	1974	1	20-24	34218	396047
84000102	1974	1	25-29	32548	396047
84000102	1974	1	30-34	28335	396047
84000102	1974	1	35-39	24922	396047
84000102	1974	1	40-44	22961	396047
84000102	1974	1	45-49	19997	396047
84000102	1974	1	50-54	17325	396047
84000102	1974	1	55-59	14283	396047
84000102	1974	1	60-64	11341	396047
84000102	1974	1	65-69	8005	396047
84000102	1974	1	70-74	5291	396047
84000102	1974	1	75-79	3060	396047
84000102	1974	1	80-84	1572	396047
84000102	1974	1	85	1116	396047
84000102	1975	1	0-4	41651	404520
84000102	1975	1	5-9	43340	404520
84000102	1975	1	10-14	45568	404520
84000102	1975	1	15-19	41476	404520
84000102	1975	1	20-24	35881	404520
84000102	1975	1	25-29	33924	404520
84000102	1975	1	30-34	29393	404520
84000102	1975	1	35-39	25552	404520
84000102	1975	1	40-44	23403	404520
84000102	1975	1	45-49	20308	404520
84000102	1975	1	50-54	17654	404520
84000102	1975	1	55-59	14800	404520
84000102	1975	1	60-64	11674	404520
84000102	1975	1	65-69	8387	404520
84000102	1975	1	70-74	5511	404520
84000102	1975	1	75-79	3218	404520
84000102	1975	1	80-84	1624	404520
84000102	1975	1	85	1156	404520
84000102	1976	1	0-4	41316	412986
84000102	1976	1	5-9	42606	412986
84000102	1976	1	10-14	45887	412986
84000102	1976	1	15-19	43188	412986
84000102	1976	1	20-24	37544	412986
84000102	1976	1	25-29	35299	412986
84000102	1976	1	30-34	30450	412986
84000102	1976	1	35-39	26182	412986
84000102	1976	1	40-44	23845	412986
84000102	1976	1	45-49	20619	412986
84000102	1976	1	50-54	17982	412986
84000102	1976	1	55-59	15316	412986
84000102	1976	1	60-64	12006	412986
84000102	1976	1	65-69	8769	412986
84000102	1976	1	70-74	5730	412986
84000102	1976	1	75-79	3376	412986
84000102	1976	1	80-84	1675	412986
84000102	1976	1	85	1196	412986
84000102	1977	1	0-4	40981	421458
84000102	1977	1	5-9	41872	421458
84000102	1977	1	10-14	46206	421458
84000102	1977	1	15-19	44900	421458
84000102	1977	1	20-24	39208	421458
84000102	1977	1	25-29	36675	421458
84000102	1977	1	30-34	31508	421458
84000102	1977	1	35-39	26812	421458
84000102	1977	1	40-44	24287	421458
84000102	1977	1	45-49	20929	421458
84000102	1977	1	50-54	18311	421458
84000102	1977	1	55-59	15832	421458
84000102	1977	1	60-64	12339	421458
84000102	1977	1	65-69	9151	421458
84000102	1977	1	70-74	5950	421458
84000102	1977	1	75-79	3535	421458
84000102	1977	1	80-84	1727	421458
84000102	1977	1	85	1235	421458
84000102	1978	1	0-4	40645	429927
84000102	1978	1	5-9	41139	429927
84000102	1978	1	10-14	46525	429927
84000102	1978	1	15-19	46611	429927
84000102	1978	1	20-24	40871	429927
84000102	1978	1	25-29	38051	429927
84000102	1978	1	30-34	32565	429927
84000102	1978	1	35-39	27442	429927
84000102	1978	1	40-44	24729	429927
84000102	1978	1	45-49	21240	429927
84000102	1978	1	50-54	18640	429927
84000102	1978	1	55-59	16348	429927
84000102	1978	1	60-64	12672	429927
84000102	1978	1	65-69	9533	429927
84000102	1978	1	70-74	6170	429927
84000102	1978	1	75-79	3693	429927
84000102	1978	1	80-84	1778	429927
84000102	1978	1	85	1275	429927
84000102	1979	1	0-4	40310	438396
84000102	1979	1	5-9	40405	438396
84000102	1979	1	10-14	46844	438396
84000102	1979	1	15-19	48323	438396
84000102	1979	1	20-24	42535	438396
84000102	1979	1	25-29	39426	438396
84000102	1979	1	30-34	33623	438396
84000102	1979	1	35-39	28072	438396
84000102	1979	1	40-44	25171	438396
84000102	1979	1	45-49	21550	438396
84000102	1979	1	50-54	18968	438396
84000102	1979	1	55-59	16865	438396
84000102	1979	1	60-64	13004	438396
84000102	1979	1	65-69	9915	438396
84000102	1979	1	70-74	6389	438396
84000102	1979	1	75-79	3852	438396
84000102	1979	1	80-84	1830	438396
84000102	1979	1	85	1314	438396
84000102	1980	1	0-4	39975	446866
84000102	1980	1	5-9	39671	446866
84000102	1980	1	10-14	47163	446866
84000102	1980	1	15-19	50035	446866
84000102	1980	1	20-24	44198	446866
84000102	1980	1	25-29	40802	446866
84000102	1980	1	30-34	34680	446866
84000102	1980	1	35-39	28702	446866
84000102	1980	1	40-44	25613	446866
84000102	1980	1	45-49	21861	446866
84000102	1980	1	50-54	19297	446866
84000102	1980	1	55-59	17381	446866
84000102	1980	1	60-64	13337	446866
84000102	1980	1	65-69	10297	446866
84000102	1980	1	70-74	6609	446866
84000102	1980	1	75-79	4010	446866
84000102	1980	1	80-84	1881	446866
84000102	1980	1	85	1354	446866
84000102	1981	1	0-4	40542	449188
84000102	1981	1	5-9	39727	449188
84000102	1981	1	10-14	46216	449188
84000102	1981	1	15-19	48744	449188
84000102	1981	1	20-24	43881	449188
84000102	1981	1	25-29	41406	449188
84000102	1981	1	30-34	35711	449188
84000102	1981	1	35-39	29571	449188
84000102	1981	1	40-44	26075	449188
84000102	1981	1	45-49	22070	449188
84000102	1981	1	50-54	19494	449188
84000102	1981	1	55-59	17408	449188
84000102	1981	1	60-64	13442	449188
84000102	1981	1	65-69	10521	449188
84000102	1981	1	70-74	6800	449188
84000102	1981	1	75-79	4187	449188
84000102	1981	1	80-84	1992	449188
84000102	1981	1	85	1401	449188
84000102	1982	1	0-4	41108	451507
84000102	1982	1	5-9	39783	451507
84000102	1982	1	10-14	45268	451507
84000102	1982	1	15-19	47453	451507
84000102	1982	1	20-24	43565	451507
84000102	1982	1	25-29	42010	451507
84000102	1982	1	30-34	36741	451507
84000102	1982	1	35-39	30439	451507
84000102	1982	1	40-44	26537	451507
84000102	1982	1	45-49	22279	451507
84000102	1982	1	50-54	19692	451507
84000102	1982	1	55-59	17434	451507
84000102	1982	1	60-64	13546	451507
84000102	1982	1	65-69	10745	451507
84000102	1982	1	70-74	6991	451507
84000102	1982	1	75-79	4365	451507
84000102	1982	1	80-84	2103	451507
84000102	1982	1	85	1448	451507
84000102	1983	1	0-4	41675	453829
84000102	1983	1	5-9	39839	453829
84000102	1983	1	10-14	44321	453829
84000102	1983	1	15-19	46162	453829
84000102	1983	1	20-24	43248	453829
84000102	1983	1	25-29	42614	453829
84000102	1983	1	30-34	37772	453829
84000102	1983	1	35-39	31308	453829
84000102	1983	1	40-44	27000	453829
84000102	1983	1	45-49	22488	453829
84000102	1983	1	50-54	19889	453829
84000102	1983	1	55-59	17461	453829
84000102	1983	1	60-64	13651	453829
84000102	1983	1	65-69	10968	453829
84000102	1983	1	70-74	7183	453829
84000102	1983	1	75-79	4542	453829
84000102	1983	1	80-84	2213	453829
84000102	1983	1	85	1495	453829
84000102	1984	1	0-4	42242	456149
84000102	1984	1	5-9	39895	456149
84000102	1984	1	10-14	43373	456149
84000102	1984	1	15-19	44871	456149
84000102	1984	1	20-24	42932	456149
84000102	1984	1	25-29	43218	456149
